LOCATION,TIME,working_age,population,gdp_ppp,inflation,exports,imports,eu,ea
LVA,1987,67.033,2.626583,,,,,1.0,1.0
LVA,1988,66.906,2.653434,,,,,1.0,1.0
LVA,1989,66.782,2.666955,,,,,1.0,1.0
LVA,1990,66.732,2.663146,,,,,1.0,1.0
LVA,1991,66.444,2.650581,,,,,1.0,1.0
LVA,1992,66.018,2.614338,,951.6962,,,1.0,1.0
LVA,1993,65.787,2.563289,,108.9896,,,1.0,1.0
LVA,1994,65.695,2.520742,14835.391,35.92471,,,1.0,1.0
LVA,1995,65.715,2.485054,13670.403,24.97593,34.5825447758508,39.3273232887666,1.0,1.0
LVA,1996,65.828,2.457226,14224.128,17.61046,40.4568522926636,49.4742589790307,1.0,1.0
LVA,1997,66.033,2.432851,15762.289,8.447392,39.7392799014314,48.7870174940018,1.0,1.0
LVA,1998,66.413,2.410027,17016.888,4.644212,39.275392926679,51.3680600317107,1.0,1.0
LVA,1999,66.93,2.390477,17683.869,2.364815,35.0673792285084,44.8866239842443,1.0,1.0
LVA,2000,67.365,2.367549,19019.264,2.654253,36.8292876336367,44.8054183795647,1.0,1.0
LVA,2001,67.702,2.337172,21120.029,2.487044,38.0507173487215,48.4312549464527,1.0,1.0
LVA,2002,67.982,2.310176,23260.397,1.938879,36.5849707727574,46.7247479553794,1.0,1.0
LVA,2003,68.183,2.287955,25232.526,2.942643,36.1155612042226,48.6577827165234,1.0,1.0
LVA,2004,68.329,2.263123,27699.88,6.192384,39.0037077059167,54.3506673048662,1.0,1.0
LVA,2005,68.433,2.238799,31069.323,6.748452,43.0816928600085,57.414975142016,1.0,1.0
LVA,2006,68.437,2.218351,35048.854,6.536199,39.8424537761135,60.5354454816794,1.0,1.0
LVA,2007,68.396,2.200325,40013.9,10.09298,38.3226374832526,57.4031340671538,1.0,1.0
LVA,2008,68.245,2.177324,42500.525,15.40232,39.3651541071739,52.0613197407742,1.0,1.0
LVA,2009,67.91,2.141668,36356.754,3.534107,42.3642092266399,44.3556519486753,1.0,1.0
LVA,2010,67.577,2.097553,37035.492,-1.084636,53.4511766997432,55.5467574098207,1.0,1.0
LVA,2011,67.291,2.05971,40945.395,4.370736,57.8830120384475,63.6254900970379,1.0,1.0
LVA,2012,66.971,2.034324,43549.741,2.257789,61.1077704694942,66.4195010206396,1.0,1.0
LVA,2013,66.509,2.012647,45914.339,-0.02945478,59.9349267408903,64.2691525129754,1.0,1.0
LVA,2014,65.924,1.993785,47459.627,0.6204923,61.1653682088227,64.1083327581074,1.0,1.0
LVA,2015,65.37,1.977523,49361.737,0.1742414,60.2796096996366,62.0039983096696,1.0,1.0
LVA,2016,64.829,1.959535,52339.473,0.1406308,59.6113143510042,59.2820830741354,1.0,1.0
LVA,2017,64.328,1.942247,55645.386,2.930369,61.6262440582232,62.2736006988731,1.0,1.0
LVA,2018,63.983,1.92717,59355.896,2.53446,61.4162033033567,62.2070266423938,1.0,1.0
LTU,1950,63.259,,,,,,1.0,1.0
LTU,1951,63.521,,,,,,1.0,1.0
LTU,1952,63.671,,,,,,1.0,1.0
LTU,1953,63.828,,,,,,1.0,1.0
LTU,1954,64.021,,,,,,1.0,1.0
LTU,1955,64.24,,,,,,1.0,1.0
LTU,1956,64.228,,,,,,1.0,1.0
LTU,1957,64.344,,,,,,1.0,1.0
LTU,1958,64.54,,,,,,1.0,1.0
LTU,1959,64.753,,,,,,1.0,1.0
LTU,1960,64.936,2.769866,,,,,1.0,1.0
LTU,1961,64.73,2.806913,,,,,1.0,1.0
LTU,1962,64.53,2.846388,,,,,1.0,1.0
LTU,1963,64.289,2.887074,,,,,1.0,1.0
LTU,1964,64.011,2.92738,,,,,1.0,1.0
LTU,1965,63.727,2.966162,,,,,1.0,1.0
LTU,1966,63.508,3.00279,,,,,1.0,1.0
LTU,1967,63.292,3.03744,,,,,1.0,1.0
LTU,1968,63.1,3.07069,,,,,1.0,1.0
LTU,1969,62.942,3.103511,,,,,1.0,1.0
LTU,1970,62.952,3.139689,,,,,1.0,1.0
LTU,1971,63.02,3.179041,,,,,1.0,1.0
LTU,1972,62.932,3.213622,,,,,1.0,1.0
LTU,1973,62.992,3.244438,,,,,1.0,1.0
LTU,1974,63.241,3.273894,,,,,1.0,1.0
LTU,1975,63.625,3.301652,,,,,1.0,1.0
LTU,1976,64.041,3.328664,,,,,1.0,1.0
LTU,1977,64.419,3.355036,,,,,1.0,1.0
LTU,1978,64.775,3.379514,,,,,1.0,1.0
LTU,1979,65.04,3.397842,,,,,1.0,1.0
LTU,1980,65.268,3.413202,,,,,1.0,1.0
LTU,1981,65.586,3.432947,,,,,1.0,1.0
LTU,1982,65.928,3.457179,,,,,1.0,1.0
LTU,1983,66.258,3.485192,,,,,1.0,1.0
LTU,1984,66.518,3.514205,,,,,1.0,1.0
LTU,1985,66.693,3.544543,,,,,1.0,1.0
LTU,1986,66.795,3.578914,,,,,1.0,1.0
LTU,1987,66.818,3.616367,,,,,1.0,1.0
LTU,1988,66.765,3.655049,,,,,1.0,1.0
LTU,1989,66.669,3.684255,,,,,1.0,1.0
LTU,1990,66.53,3.697838,,,,,1.0,1.0
LTU,1991,66.358,3.704134,,,,,1.0,1.0
LTU,1992,66.164,3.700114,,1020.621,,,1.0,1.0
LTU,1993,65.987,3.682613,,410.4519,,,1.0,1.0
LTU,1994,65.921,3.657144,,72.25468,,,1.0,1.0
LTU,1995,65.885,3.629102,21470.186,39.64763,37.161808363078,47.7943947669834,1.0,1.0
LTU,1996,65.832,3.601613,22941.763,24.62519,41.9533872313428,51.2497449801088,1.0,1.0
LTU,1997,65.794,3.575137,25265.839,8.881048,44.9740472671283,55.0515668573298,1.0,1.0
LTU,1998,65.817,3.549331,27550.7,5.067554,39.1275963120316,50.5307010974301,1.0,1.0
LTU,1999,65.952,3.524237,27562.049,0.7275506,32.418157827587,42.4033374837557,1.0,1.0
LTU,2000,66.221,3.499534,29569.579,0.9816155,38.5939332917255,44.7846591200331,1.0,1.0
LTU,2001,66.471,3.470817,32765.022,1.36712,44.0970240123411,49.5686719996842,1.0,1.0
LTU,2002,66.694,3.443066,36085.819,0.2815066,47.4037808078238,53.0868370099118,1.0,1.0
LTU,2003,66.902,3.415209,41171.201,-1.134309,46.2209851163611,52.0139244845425,1.0,1.0
LTU,2004,67.015,3.377073,43968.09,1.164103,48.7713609014729,55.8326627765915,1.0,1.0
LTU,2005,67.108,3.322525,48211.647,2.658485,55.1296769588696,62.3538994814643,1.0,1.0
LTU,2006,67.236,3.269903,53828.551,3.73912,57.0374556597278,67.2979897359981,1.0,1.0
LTU,2007,67.423,3.231297,61625.453,5.737174,51.6412117367844,64.7461746261742,1.0,1.0
LTU,2008,67.592,3.198234,66270.653,10.92589,57.6213285908849,69.2277622801352,1.0,1.0
LTU,2009,67.682,3.162911,57343.818,4.453044,51.7892998745779,53.5494775542173,1.0,1.0
LTU,2010,67.476,3.097292,62292.855,1.319214,63.9423571431486,65.9450250643355,1.0,1.0
LTU,2011,67.188,3.028119,69297.819,4.130276,72.8810090458509,75.566210466998,1.0,1.0
LTU,2012,67.096,2.987773,73809.042,3.089983,78.226630309251,77.6165342473285,1.0,1.0
LTU,2013,67.007,2.957689,79034.188,1.047479,78.668573052352,77.2182186328882,1.0,1.0
LTU,2014,66.828,2.932366,82647.295,0.103758,72.2704260409198,70.4512167317466,1.0,1.0
LTU,2015,66.524,2.904908,83761.504,-0.8840974,68.7776402329522,69.7746760824041,1.0,1.0
LTU,2016,66.101,2.868234,88700.479,0.9055251,67.5873824219434,66.8664747535935,1.0,1.0
LTU,2017,65.606,2.828398,95492.278,3.722889,73.5951633056889,71.2781912344814,1.0,1.0
LTU,2018,65.243,2.801541,101826.049,2.697928,75.2453409594948,73.3940105381564,1.0,1.0
